DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
9573	__label1__	5	N	Home Entertainment	B00SMBGGV6	VIZIO SB3851-C0 38-Inch 5.1 Channel Sound Bar with Wireless Subwoofer and Satellite Speakers (2015 Model)	VIZIO SB3851-C0 38-Inch 5.1 Channel Sound Bar	Whether evaluating presentation, performance, ease of operation, versatility, this  http://www.amazon.vote/gp/product/B00SMBGGV6  is without a doubt one of the best you can get these days at this price level. It's a large sound bar plus subwoofer and satellite speakers set that support just about any type of 'wired' connection including HDMI  http://www.amazon.vote/gp/product/B00NH126Q0  out with ARC and can also pair and play off Bluetooth supporting devices such as phones or tablets.<br /><br />Just to get it out of the way, I am going to start with the negatives, few as they are and will follow with a detailed description of what you are getting. So, here are the negatives:<br /><br />- Partially wired. The satellite speakers are in fact wired to the subwoofer, probably a small price to pay for true surround.<br />- 5.1 surround, not 7.1 or 7.2. Yes, it's a sound bar, not a full surround speakers set.<br />- Can't play off USB thumb drives or SD cards directly. You will need some Bluetooth device for that.<br /><br />And that's it, all the negatives I can think of so let me discuss the system overall.<br /><br />PRESENTATION AND PACKAGING<br /><br />As I noted above, this is a massive set and Vizio did an excellent job to get everything in a neatly organized box with all components clearly labeled and easy to locate. This is what's in the box:<br /><br />∙ the 54&#34; bar<br />∙ subwoofer<br />∙ 2 satellite speakers<br />∙ remote control and batteries<br />∙ cables: optical, stereo RCA 3.5 mm, coax, HDMI, 2 satellite speaker, 2 power cables  http://www.amazon.vote/gp/product/B00NH126Q0<br />∙ mounting hardware: 2 sound bar wall mount brackets, 2 sound bar wall mount lugs, 2 satellite speaker wall mount brackets, 2 satellite speaker wall mount lugs<br />∙ wall mount template<br />∙ 4 Velcro cable ties<br />∙ Quick Start Guide<br /><br />All of the above are quality items and I experienced near zero frustration getting them out of the box. Even better, just in case you may wish to return your purchase, there is a nice diagram on the box that shows exactly where everything is so, for as long as you don't destroy the Styrofoam it should be easy to get everything back in.<br /><br />SETUP<br /><br />Getting everything to work was quick and easy.<br /><br />The Manual is very well written and it covers and illustrates the speakers layout, mounting and how everything is connected. It explains clearly how to use the HDMI's ARC feature with your TV (make sure that the TV supports it if you are going to buy a new one) and how to wire several devices to the bar, taking advantage of its many ports.<br /><br />By the way, you get: RCA Analog Audio In, Optical, 3.5mm Analog Audio In, Digital Coax Audio In, HDMI Out (ARC), HDMI In and USB. And, of course you can pair wirelessly via Bluetooth. The bar supports aptX, allowing real-time streaming of high quality stereo audio over Bluetooth.<br /><br />OPERATION<br /><br />The set comes with a great, simple and effective remote control. It really comes down to selecting the proper input and then let it roar, so to speak. The manual explains how you can integrate the system into another 'universal' remote. I haven't tried that yet but it appears to be very much the standard remote 'learning' process.<br /><br />The subwoofer has a wireless link to the main bar which was properly set in my case but, just in case, there is a pair button also. All wires are properly labelled and, as I noted already, the manual explains how you can have several devices connected. All was quickly done for my experimental setup involving a TV and a gaming console.<br /><br />When paired with a Bluetooth device, your phone or tablet or laptop have complete control over what is playing on the bar.<br /><br />PERFORMANCE<br /><br />Getting to the final question of 'how does it sound', the brief answer is 'it sounds grrreat'. Thanks to the satellite speakers, this is true 5.1 surround, not a simulationand it's done through some good quality hardware.<br /><br />Talking specs, this is what you get:<br /><br />∙ Sound pressure Level (system): 104 dB<br />∙ Frequency response (system): 45 Hz - 20 KHz<br />∙ 2 3&#34; full range transducers (bar, one left and one right)<br />∙ 2 3x6&#34; bass radiators<br />∙ 3&#34; full range transducer (bar, center)<br />∙ 2 3&#34; full range transducers (one per each satellite)<br /><br />SUPPORT AND WARRANTY<br /><br />Vizio promises lifetime support for the product to cover setup, connecting and technical problems. They also have a one-year limited warranty.<br /><br />RATING<br /><br />I have no choice but award Vizio's bar 5 stars because I love it. It's as close to ideal for anyone looking for a 'serious' bar to work with a large TV that delivers great surround and plays off mobile devices. Get the http://www.amazon.vote/gp/product/B00SMBGGV6
8374	__label1__	5	Y	Camera	B00WEMMZD2	Selfie Stick, DaGou® QuickSnap Pro 3-In-1 Self-portrait Monopod Extendable Wireless Bluetooth Selfie Stick with built-in Bluetooth Remote Shutter With Adjustable Phone Holder for iPhone 6, iPhone 6 Plus, iPhone 5 5s 5c, Android (Black)	It's a great gift idea and so easy to use	I luv taking selfie, and it was difficult doing so since my phone came without a self timer, so when I saw this LEDago selfie stick on Amazon website, I just had to have it .It can stretch up to 40 inches and allows you to set your phone at a 180 degree angle it is also comparable with most android, I know cause all my friends wants to use it :-) the rubber pad that comes along with it also helps your phone to fit firmly too. It's a great gift idea and so easy to use .
2076	__label1__	1	N	Books	0842305068	The New Dare to Discipline	no	I read this book off of a friend's table once and she let me borrow it. I have to say that while there are some good points in this book I disagree with much of what is being encouraged here. To even consider them is disgusting to me and I have three wonderful, responsible and loving children who I've never had to treat the way this book advocates.
951	__label1__	4	N	Jewelry	B00C92QZJ2	"Little Miss Twin Stars ""I LOVE My Jewels"" 14k Gold-Plated White and Hot Pink Enamel Hearts Cluster Chain Necklace"	the perfect gift!	My niece turned eight last month and this is what I gave her. She look thrilled when she saw the box and when she opened it she hugged me and told me I'm the best aunt ever! I felt so happy that she loved what I gave her! We are both happy! It looked gorgeous and she looks like a princess with this necklace.
15211	__label2__	2	Y	Shoes	B001AXWYFK	Hush Puppies Men's Strategy Oxford, Black, 12 W US	Not what I expected	Dye on the inside of shoes bleeds through socks.  Very poor quality for what used to be a high quality priduct.
4595	__label1__	5	Y	Health & Personal Care	B00DEOTEWE	Trusted Nutrients Garcinia Cambogia Extract 100% Pure, 500mg Per Veggie Cap, 60% HCA, 180 Count, Serving Size Just 1 Veggie Cap	Good Product & Great Customer Service	After using this product for 2 weeks I have already noticed the positive results.  I was more impressed with the level of service provided as Trusted Nutrients had one of its certified professionals call after the order was placed to discuss the product when ordering.<br /><br />I would definetly look to order this product or others from Trusted Nutrients again.
11893	__label2__	5	Y	Sports	B001HBHNHE	Maglula UpLULA Magazine Speed Loader 9mm-.45 ACP UP60B	Bought this for my FNX-45.	Bought this for my FNX-45.  Those mags were nearly impossible to load all the way to 15 until I bought this handy dandy little helper.
12494	__label2__	5	Y	Kitchen	B00ERP2B6U	5 Piece Plastic Mixing Bowls with Built-in Pouring Spouts in Assorted Colors and Assorted Sizes	I love these bowls	They are very lightweight but sturdy enough for mixing anything I need to mix.  I really like them, and you might too.
19256	__label2__	5	Y	Health & Personal Care	B001CDWGTW	Ayurstate for Prostate Rejuvenation, 60 Capsules	THIS PRODUCTS WORKS	This product works. There are many men who should be taking this product. I am 62 and have been having prostate issuues for about five years. i tried many different products and this is the only one that works. I have never written a review. I am doing this because this can help many men. You must have patience with herbs. It took about 4 weeks weeks to start seeing improvement in  urine flow. At 60 days there was a marked improve. I have not had any infections for the past year. Give this 90 days and you will see improvement. I am a verified user. Remember have patience.
14601	__label2__	5	Y	Musical Instruments	B001MX8T84	4 String Acoustic/electric Bass Guitar Mother of Pearl Binding Natural Cutaway	Perfect for beginner	Cheap and sounds good.  I was worried about the strings sitting on the frets because of other reviews on different acoustic bass guitars, but this one didn't have any problems.
15998	__label2__	5	Y	Baby	B009RPH714	Dream On Me Travel Lite Mini Playard Portable Foam Mattress with Round Corner	Great for Mini Pack n Play with a 20x30x3 opening	This fits perfectly in my portable pack n play. My pack n play opening Measurements are 20x30x3. Good buy!
714	__label1__	3	N	Jewelry	B0027J4N4G	Stainless Steel Sparkle 3.8mm Band Ring - Women (Size 6)	for small slender fingers	My sister liked this ring and I can see why, she has small slender fingers, unlike mine, so I wouldn't recommend this to any one who has fingers that are a bit bigger not slender and knowing that you wouldn't wear it on a daily basis. I'd spend money on something else that's worth wearing all the time!
9596	__label1__	4	N	Tools	B0002YVBC0	Custom Leathercraft 1100 Multi-Purpose Clip-on Zippered Poly Bags	very useffull zipp bags!	great zip bags i use this zip bags to keep small important objects like cards batteries or even small parts of my broken watch, i like the quality and the color of the bags and it really worth every penny i spent for it.
11212	__label2__	5	Y	Health & Personal Care	B0001542C6	Carlson Laboratories - Niacin, 100 mg , 300 tablets [Health and Beauty]	Good for circulation	My grandmother used to manage and own a GNC back in the day. She has always been into healthy foods and healthy living. Niacin has always been on the list. It's really good for circulation. Just a caution that even though some say 'flush-free', it may still cause 'flushing'. It feels like ants stinging in the areas where you need it the most. Although it can be an intense tingling, it doesn't last long. It's better if taken with food.
12009	__label2__	5	Y	Pet Products	B000HHQGWW	Petmate 22980 Flex Pet Litter Mat (Assorted Colors)	Cute Moderate Size Litter Mats	I bought these 2 pet litter mats to tuck under the front of 2 litter boxes so they would catch most of the litter being tracked out of the boxes.<br />They do what I wanted them do. I can pick them up and shake them out over the litter box and tuck them back under. Very easy. I was concerned the cats would not step on them but that has not been an issue. I figured they could hop into the litter boxes from the side if they did not like them but they seem to have no issues stepping on them. Very pleased.
3073	__label1__	2	N	Sports	B001DCDSFI	Whetstone Cutlery Matrix Pocket Knife with Black Blade	Bad quality	The black paint looks awful and is up on the silver in some parts. Bad quality. No weight to the knife and not well made. This is not something you want if you're looking for quality. Pass on this one. I'm sending mine back.
7419	__label1__	5	N	Toys	B000W7JWUA	The Settlers of Catan	Nice Strategy/Simulation Game	I don't think this game is good for smaller aged-children, but I do think it's a great strategy game for kids around 10 years old and older. This is an excellent family game that always seems to change each time you play it. The game is survival, and the analytical skills needed to play the game makes this a good learning tool for the kids. I love the Settlers games and hope they make many more.
17830	__label2__	4	Y	Luggage	B003U80RSY	Traveler's Choice Toronto 3-Piece Hardside Spinner Luggage, Black	Very pleased	Received luggage and at first the zippers on the inside pockets would not work. Finally forced them to close and open. Traveled on cruise and was very satisfied with luggage. Great for storing all in one case after putting clothes away. When leaving cruise, took the self departation choice of taking our own luggage off which enabled us to get on our way an hour earlier. No problem rolling the luggage. Downside is no exterior pockets to just drop something into. You have to unzip the entire piece. Still a great value.
10804	__label2__	3	Y	Watches	B001F0PTEG	Hadley-Roma Men's MSM840RA-180 18-mm Black Carbon Fiber with Leather Backing Watch Strap	You get what you pay for	Not the highest quality band (you get what you pay for), but it'll do. It's a bit much for the watch I purchased it for, some I'm going to have to wait until I have a watch with a simpler dial and 18mm lug width to use it.
